,eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,info
612,1666614408397,5145707.1808,1666614408437,True,True,0.00197,-0.02215,0.11677,-0.06919,-0.87952,0.4708,True,-0.02943,-0.4213,0.33042,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02943,-0.4213,0.33042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-61.87989,61.28325,0.33575,-338.4156,63.2812,0.33697,-96.61163,-89.44808,0.32786,29.59122,-100.9988,0.27882,False,,,,,,,,,,,,,,,,,,,,
613,1666614408430,5145740.5147,1666614408464,True,True,0.00248,-0.02216,0.11678,-0.07102,-0.87843,0.47257,True,-0.02979,-0.42126,0.33148,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02979,-0.42126,0.33148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-64.34383,64.61081,0.33638,-340.163,66.64257,0.33761,-98.97797,-86.37383,0.32841,28.41182,-99.23319,0.27938,False,,,,,,,,,,,,,,,,,,,,
614,1666614408464,5145773.8484,1666614408524,True,True,0.00312,-0.02213,0.11678,-0.07199,-0.87821,0.47283,True,-0.0296,-0.42123,0.33166,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.0296,-0.42123,0.33166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-64.37516,66.56689,0.33653,-340.0323,68.59349,0.33775,-98.85936,-84.3597,0.32858,28.506,-98.18005,0.27955,False,,,,,,,,,,,,,,,,,,,,
615,1666614408497,5145807.1822,1666614408524,True,True,0.00449,-0.02214,0.11676,-0.07338,-0.87945,0.47031,True,-0.02881,-0.42127,0.33021,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02881,-0.42127,0.33021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-59.03237,61.14313,0.33588,-335.4728,63.10646,0.33709,-94.66636,-89.98461,0.32786,30.66138,-101.2407,0.27883,False,,,,,,,,,,,,,,,,,,,,
616,1666614408530,5145840.516,1666614408574,True,True,0.00591,-0.02221,0.11679,-0.07164,-0.87922,0.471,True,-0.02659,-0.42108,0.33046,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02659,-0.42108,0.33046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-49.24141,64.72649,0.33613,-325.5512,66.54809,0.3373,-85.76932,-86.36328,0.32813,35.57965,-99.32042,0.2791,False,,,,,,,,,,,,,,,,,,,,
617,1666614408564,5145873.8497,1666614408634,True,True,0.00746,-0.02222,0.1168,-0.07368,-0.87877,0.47153,True,-0.02598,-0.42101,0.33078,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02598,-0.42101,0.33078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-47.59604,69.36378,0.33641,-323.6114,71.14948,0.33757,-83.86131,-81.19798,0.32852,36.68595,-96.63973,0.27948,False,,,,,,,,,,,,,,,,,,,,
618,1666614408597,5145907.1835,1666614408634,True,True,0.00843,-0.02225,0.11679,-0.06787,-0.87976,0.47056,True,-0.02232,-0.42079,0.32996,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02232,-0.42079,0.32996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-27.43758,72.99602,0.33653,-303.6119,74.4995,0.3376,-65.8881,-77.60387,0.32865,46.53648,-94.77552,0.27959,False,,,,,,,,,,,,,,,,,,,,
619,1666614408630,5145940.5173,1666614408700,True,True,0.00959,-0.02229,0.11679,-0.06813,-0.87969,0.47064,True,-0.02127,-0.42071,0.32995,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02127,-0.42071,0.32995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-21.14997,77.15125,0.33725,-296.6329,78.57289,0.3383,-59.97823,-73.76647,0.32936,49.91598,-92.51896,0.2803,False,,,,,,,,,,,,,,,,,,,,
620,1666614408664,5145973.8511,1666614408700,True,True,0.0095,-0.02223,0.11676,-0.0674,-0.87875,0.47251,True,-0.02105,-0.42063,0.33098,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02105,-0.42063,0.33098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-20.89162,82.56396,0.33782,-295.7577,83.97439,0.33887,-59.27699,-68.1997,0.33,50.41302,-89.51712,0.28093,False,,,,,,,,,,,,,,,,,,,,
621,1666614408697,5146007.1848,1666614408754,True,True,0.00879,-0.02224,0.11678,-0.06455,-0.87948,0.47153,True,-0.02044,-0.42062,0.33037,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02044,-0.42062,0.33037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-16.75801,70.53503,0.33727,-292.3028,71.92696,0.33832,-56.33918,-80.5989,0.32928,51.93323,-95.77923,0.28022,False,,,,,,,,,,,,,,,,,,,,
622,1666614408730,5146040.5187,1666614408795,True,True,0.0086,-0.02208,0.11683,-0.06761,-0.87808,0.47371,True,-0.02209,-0.42065,0.33185,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02209,-0.42065,0.33185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-26.67935,77.44621,0.33801,-301.283,78.96082,0.33909,-64.4834,-73.41572,0.33012,47.62585,-91.93961,0.28107,False,,,,,,,,,,,,,,,,,,,,
623,1666614408764,5146073.8525,1666614408795,True,True,0.00853,-0.02203,0.11681,-0.06838,-0.87775,0.47422,True,-0.02253,-0.42066,0.33218,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02253,-0.42066,0.33218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-29.26655,78.14264,0.33812,-303.7158,79.69114,0.33921,-66.68736,-72.68124,0.33025,46.44376,-91.53338,0.28119,False,,,,,,,,,,,,,,,,,,,,
624,1666614408797,5146107.1862,1666614408840,True,True,0.00893,-0.022,0.11681,-0.06786,-0.87696,0.47575,True,-0.02191,-0.42056,0.33303,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02191,-0.42056,0.33303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-28.67423,83.72467,0.33867,-302.5401,85.256,0.33975,-65.83832,-67.17467,0.33085,47.01522,-88.57985,0.2818,False,,,,,,,,,,,,,,,,,,,,
625,1666614408830,5146140.5201,1666614408894,True,True,0.00891,-0.02203,0.11684,-0.06498,-0.87762,0.47494,True,-0.0206,-0.4205,0.33248,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.0206,-0.4205,0.33248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-23.38328,84.71639,0.3385,-297.4888,86.16872,0.33957,-61.06974,-65.96386,0.33071,49.58216,-88.06615,0.28164,False,,,,,,,,,,,,,,,,,,,,
626,1666614408864,5146173.8538,1666614408894,True,True,0.00917,-0.02204,0.11682,-0.06136,-0.87712,0.47634,True,-0.01869,-0.42032,0.33312,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01869,-0.42032,0.33312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-13.84509,91.73689,0.33913,-287.4066,93.05105,0.34015,-52.10455,-58.81253,0.3314,54.60088,-84.24741,0.28233,False,,,,,,,,,,,,,,,,,,,,
627,1666614408897,5146207.1875,1666614408950,True,True,0.00942,-0.02212,0.11685,-0.06387,-0.87754,0.47523,True,-0.01957,-0.42042,0.33255,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01957,-0.42042,0.33255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-19.10025,87.19241,0.33857,-293.1862,88.57979,0.33962,-57.38262,-64.67767,0.33071,51.5932,-87.43475,0.28165,False,,,,,,,,,,,,,,,,,,,,
628,1666614408930,5146240.5214,1666614408954,True,True,0.01065,-0.02217,0.11685,-0.06925,-0.87745,0.47464,True,-0.02079,-0.42052,0.33233,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02079,-0.42052,0.33233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-25.39035,83.61828,0.33828,-299.7106,85.09588,0.33935,-63.20297,-68.31551,0.33038,48.35489,-89.37212,0.28132,False,,,,,,,,,,,,,,,,,,,,
629,1666614408964,5146273.8551,1666614408990,True,True,0.01118,-0.02222,0.11684,-0.06612,-0.87808,0.47393,True,-0.01881,-0.42041,0.33176,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01881,-0.42041,0.33176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-18.48493,84.01021,0.33812,-293.0605,85.39075,0.33917,-56.95664,-66.72662,0.33031,51.74652,-88.62977,0.28125,False,,,,,,,,,,,,,,,,,,,,
630,1666614408997,5146307.1889,1666614409034,True,True,0.01127,-0.02225,0.11685,-0.06193,-0.87839,0.47393,True,-0.01679,-0.42027,0.3316,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01679,-0.42027,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-6.76346,87.2196,0.33836,-281.2376,88.43861,0.33936,-45.9365,-63.65594,0.33066,57.83798,-86.92172,0.28159,False,,,,,,,,,,,,,,,,,,,,
631,1666614409030,5146340.5227,1666614409094,True,True,0.01149,-0.02226,0.11685,-0.04895,-0.87926,0.47382,True,-0.01064,-0.41984,0.3311,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01064,-0.41984,0.3311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.68935,95.46729,0.33921,-247.31,96.23721,0.34008,-16.18595,-55.25526,0.33146,74.23905,-82.34763,0.28237,False,,,,,,,,,,,,,,,,,,,,
632,1666614409064,5146373.8565,1666614409098,True,True,0.0115,-0.02221,0.11685,-0.03825,-0.87977,0.47386,True,-0.00578,-0.41949,0.33083,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00578,-0.41949,0.33083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.46126,104.294,0.3398,-221.2137,104.7126,0.34057,7.12768,-46.3644,0.33212,87.07552,-77.65752,0.28301,False,,,,,,,,,,,,,,,,,,,,
633,1666614409097,5146407.1902,1666614409134,True,True,0.01151,-0.02216,0.11682,-0.03373,-0.88061,0.47265,True,-0.0037,-0.41938,0.33002,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.0037,-0.41938,0.33002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62.23789,104.5886,0.33968,-211.6884,104.8754,0.3404,15.34983,-47.09469,0.33191,91.53251,-78.07932,0.2828,False,,,,,,,,,,,,,,,,,,,,
634,1666614409130,5146440.524,1666614409186,True,True,0.01104,-0.02219,0.11683,-0.0318,-0.88228,0.46965,True,-0.00327,-0.41946,0.3283,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00327,-0.41946,0.3283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,64.37148,96.35479,0.3386,-210.7396,96.61168,0.33932,16.74415,-54.96615,0.33077,92.10654,-82.433,0.28166,False,,,,,,,,,,,,,,,,,,,,
635,1666614409164,5146473.8578,1666614409194,True,True,0.01106,-0.02216,0.11682,-0.03328,-0.88185,0.47037,True,-0.00394,-0.41948,0.32874,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00394,-0.41948,0.32874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.45416,97.06067,0.33873,-214.4713,97.37014,0.33947,13.37281,-54.21344,0.33091,90.28705,-82.01302,0.2818,False,,,,,,,,,,,,,,,,,,,,
636,1666614409197,5146507.1916,1666614409294,True,True,0.01076,-0.02213,0.11679,-0.03815,-0.88332,0.46722,True,-0.00642,-0.41977,0.32712,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00642,-0.41977,0.32712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,49.98805,87.54882,0.33774,-225.881,88.00245,0.33852,3.39654,-63.56205,0.32986,84.66122,-87.08279,0.28076,False,,,,,,,,,,,,,,,,,,,,
637,1666614409230,5146540.5254,1666614409294,True,True,0.00785,-0.02179,0.11641,-0.1852,-0.8756,0.44612,True,-0.07753,-0.42547,0.32208,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.07753,-0.42547,0.32208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-334.6746,-92.54236,0.32438,-619.2269,-85.94212,0.32668,-350.9664,-247.1976,0.31495,-112.977,-185.3726,0.26614,False,,,,,,,,,,,,,,,,,,,,
638,1666614409264,5146573.8591,1666614409294,True,True,0.00417,-0.0217,0.11636,-0.17346,-0.87908,0.444,True,-0.07549,-0.42543,0.32028,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.07549,-0.42543,0.32028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-322.3819,-97.4801,0.32375,-607.9362,-91.0415,0.326,-340.6592,-252.4493,0.31424,-107.5111,-188.3152,0.26542,False,,,,,,,,,,,,,,,,,,,,
639,1666614409297,5146607.1929,1666614409360,True,True,0.00425,-0.02179,0.11645,-0.16868,-0.88014,0.44374,True,-0.07308,-0.42527,0.31987,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.07308,-0.42527,0.31987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-309.186,-95.6281,0.32391,-594.8213,-89.39954,0.32612,-328.7437,-251.3718,0.31438,-100.8988,-187.6447,0.26556,False,,,,,,,,,,,,,,,,,,,,
640,1666614409330,5146640.5267,1666614409366,True,True,0.00433,-0.02179,0.11646,-0.1629,-0.88137,0.44345,True,-0.07021,-0.42509,0.31937,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.07021,-0.42509,0.31937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-292.7289,-91.75555,0.32409,-578.497,-85.80182,0.32623,-313.881,-247.4607,0.31457,-92.6647,-185.5746,0.26574,False,,,,,,,,,,,,,,,,,,,,
641,1666614409364,5146673.8605,1666614409434,True,True,0.00434,-0.02177,0.11648,-0.16025,-0.88086,0.44543,True,-0.06901,-0.42493,0.32034,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.06901,-0.42493,0.32034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-287.4493,-85.86357,0.32476,-572.5362,-80.01701,0.32689,-308.6066,-240.6094,0.31533,-89.54538,-181.7643,0.26649,False,,,,,,,,,,,,,,,,,,,,
642,1666614409397,5146707.1942,1666614409434,True,True,0.00338,-0.02171,0.11647,-0.153,-0.8815,0.44671,True,-0.06657,-0.42473,0.32071,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.06657,-0.42473,0.32071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-273.9129,-78.46638,0.32532,-558.6201,-72.86491,0.32739,-295.9693,-233.0075,0.31595,-82.4239,-177.6575,0.2671,False,,,,,,,,,,,,,,,,,,,,
643,1666614409430,5146740.5281,1666614409502,True,True,0.00365,-0.02175,0.1165,-0.15521,-0.88073,0.44748,True,-0.06737,-0.42475,0.32126,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.06737,-0.42475,0.32126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-280.418,-76.85088,0.32556,-564.7236,-71.15868,0.32765,-301.5306,-231.2718,0.31622,-85.41109,-176.68,0.26737,False,,,,,,,,,,,,,,,,,,,,
644,1666614409464,5146773.8618,1666614409505,True,True,0.00384,-0.02174,0.11649,-0.14116,-0.88208,0.44947,True,-0.06057,-0.42422,0.32158,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.06057,-0.42422,0.32158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-242.5168,-59.91891,0.32676,-526.1746,-54.88375,0.32871,-266.5508,-213.9435,0.31755,-65.82819,-167.3638,0.26868,False,,,,,,,,,,,,,,,,,,,,
645,1666614409530,5146840.5294,1666614409594,True,True,0.00429,-0.02166,0.11644,-0.12401,-0.88431,0.45013,True,-0.05208,-0.42361,0.32104,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05208,-0.42361,0.32104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-196.5387,-48.63589,0.32768,-479.9956,-44.32852,0.32946,-224.7073,-202.3233,0.31855,-42.56418,-160.9701,0.26965,False,,,,,,,,,,,,,,,,,,,,
646,1666614409564,5146873.8632,1666614409594,True,True,0.00362,-0.02163,0.11643,-0.1156,-0.88446,0.45207,True,-0.04889,-0.42332,0.32175,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.04889,-0.42332,0.32175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-179.3475,-37.93404,0.32853,-462.1304,-33.9252,0.33025,-208.5797,-191.3396,0.3195,-33.477,-155.0449,0.27059,False,,,,,,,,,,,,,,,,,,,,
647,1666614409597,5146907.1969,1666614409644,True,True,0.01724,-0.02163,0.11688,-0.02609,-0.86562,0.50002,True,0.0053,-0.4177,0.34567,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0053,-0.4177,0.34567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,86.04569,184.1035,0.3501,-177.3173,184.1272,0.3507,44.03535,35.10998,0.34337,108.9139,-33.16009,0.2942,False,,,,,,,,,,,,,,,,,,,,
648,1666614409630,5146940.5307,1666614409724,True,True,0.00813,-0.02056,0.11725,0.09442,-0.83656,0.53969,True,0.05238,-0.41258,0.37016,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.05238,-0.41258,0.37016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,275.787,329.9039,0.37116,30.81905,328.0805,0.3709,222.9008,180.9286,0.36602,208.2616,46.07161,0.31666,False,,,,,,,,,,,,,,,,,,,,
649,1666614409664,5146973.8645,1666614409726,True,True,0.00459,-0.01953,0.11763,0.16822,-0.76608,0.62035,True,0.0897,-0.40711,0.43148,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0897,-0.40711,0.43148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,366.8434,606.8476,0.41152,154.5688,605.4093,0.41051,322.3506,456.1848,0.41071,264.0613,188.3668,0.36105,False,,,,,,,,,,,,,,,,,,,,
650,1666614409697,5147007.1982,1666614409728,True,True,-0.00272,-0.01762,0.11782,0.21658,-0.72316,0.65585,True,0.1136,-0.40603,0.47008,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.1136,-0.40603,0.47008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,418.5553,747.9682,0.43884,225.0852,747.0928,0.43737,377.55,593.9171,0.44064,294.3594,258.5805,0.39079,False,,,,,,,,,,,,,,,,,,,,
651,1666614409730,5147040.5321,1666614409794,True,True,0.00486,-0.01628,0.11829,0.18858,-0.68747,0.7013,True,0.11243,-0.40845,0.51834,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.11243,-0.40845,0.51834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,351.286,720.8649,0.48007,181.5396,720.1711,0.47922,329.7334,570.6052,0.4817,271.6273,255.455,0.43192,False,,,,,,,,,,,,,,,,,,,,
652,1666614409764,5147073.8658,1666614409797,True,True,0.00571,-0.01382,0.11834,0.18697,-0.677,0.71185,True,0.11474,-0.4086,0.53344,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.11474,-0.4086,0.53344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,344.7979,756.4697,0.49021,180.434,756.0286,0.48934,327.0906,605.1717,0.49268,270.6114,272.794,0.44286,False,,,,,,,,,,,,,,,,,,,,
653,1666614409797,5147107.1996,1666614409854,True,True,0.00683,-0.01173,0.11892,0.17208,-0.66988,0.72226,True,0.10815,-0.40615,0.54418,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.10815,-0.40615,0.54418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,320.9591,645.2169,0.50538,163.3514,644.6984,0.50494,307.4359,496.7443,0.50573,261.6336,226.1531,0.45607,False,,,,,,,,,,,,,,,,,,,,
654,1666614409830,5147140.5334,1666614409856,True,True,0.00582,-0.00968,0.11869,0.1706,-0.67195,0.72068,True,0.10655,-0.40642,0.5442,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.10655,-0.40642,0.5442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,315.473,643.0285,0.50515,157.7719,642.5421,0.50474,302.6078,494.6216,0.50546,259.1358,225.1346,0.45581,False,,,,,,,,,,,,,,,,,,,,
655,1666614409864,5147173.8672,1666614409897,True,True,0.00529,-0.00548,0.11921,0.15188,-0.68078,0.71657,True,0.09516,-0.4083,0.54321,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.09516,-0.4083,0.54321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,287.9144,512.5227,0.50986,131.7941,512.09,0.50994,276.8613,366.2315,0.50749,246.6158,167.9022,0.45803,False,,,,,,,,,,,,,,,,,,,,
656,1666614409897,5147207.2009,1666614409945,True,True,-0.00223,-0.002,0.1194,0.19378,-0.63569,0.74723,True,0.11758,-0.39505,0.5814,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.11758,-0.39505,0.5814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,340.4238,567.8108,0.54242,198.3612,567.2701,0.54218,329.9784,424.6389,0.54112,275.1457,199.4987,0.49157,False,,,,,,,,,,,,,,,,,,,,
657,1666614409930,5147240.5348,1666614409994,True,True,0.00673,0.0024,0.1198,0.20572,-0.56005,0.80252,True,0.15672,-0.40592,0.7049,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.15672,-0.40592,0.7049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,369.9753,685.0651,0.65772,267.0123,685.2039,0.65728,374.3962,535.1245,0.65995,300.6772,261.7353,0.61024,False,,,,,,,,,,,,,,,,,,,,
658,1666614409964,5147273.8685,1666614409994,True,True,0.00736,0.00544,0.11883,0.20302,-0.53198,0.82206,True,0.16363,-0.40404,0.75158,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.16363,-0.40404,0.75158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,356.8948,751.1006,0.69332,263.7057,751.6387,0.69284,368.3556,599.2684,0.69779,298.117,292.7067,0.64797,False,,,,,,,,,,,,,,,,,,,,
659,1666614409997,5147307.2022,1666614410044,True,True,0.00715,0.00765,0.11948,0.20259,-0.51211,0.83469,True,0.16948,-0.4027,0.78829,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.16948,-0.4027,0.78829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,353.9612,713.8434,0.73081,269.3564,714.4427,0.73056,369.059,561.8945,0.73451,299.3599,279.1083,0.68477,False,,,,,,,,,,,,,,,,,,,,
660,1666614410030,5147340.5361,1666614410088,True,True,0.00725,0.01155,0.11941,0.19834,-0.48631,0.85098,True,0.17529,-0.40048,0.84041,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.17529,-0.40048,0.84041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,342.6065,715.1693,0.78107,268.5427,716.0081,0.78103,363.515,564.1424,0.78531,297.4424,283.2774,0.73559,False,,,,,,,,,,,,,,,,,,,,
661,1666614410064,5147373.8698,1666614410090,True,True,0.00591,0.01334,0.11861,0.20051,-0.48895,0.84896,True,0.17567,-0.40063,0.83738,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.17567,-0.40063,0.83738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,345.1526,712.1396,0.77892,270.6363,712.9496,0.77887,365.4648,561.1944,0.78303,298.3917,281.8813,0.73331,False,,,,,,,,,,,,,,,,,,,,
662,1666614410097,5147407.2036,1666614410136,True,True,0.00557,0.01588,0.11863,0.19967,-0.47992,0.85429,True,0.17902,-0.40101,0.86074,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.17902,-0.40101,0.86074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,347.2086,655.0348,0.806,277.446,655.821,0.80621,368.1103,502.5933,0.80821,300.3862,258.1347,0.75862,False,,,,,,,,,,,,,,,,,,,,
663,1666614410130,5147440.5375,1666614410194,True,True,0.00606,0.01943,0.11849,0.18772,-0.49482,0.84848,True,0.1653,-0.4003,0.83821,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.1653,-0.4003,0.83821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,324.3876,500.5929,0.79211,251.179,501.435,0.79306,344.6178,353.8388,0.7894,289.1632,192.8479,0.74015,False,,,,,,,,,,,,,,,,,,,,
664,1666614410164,5147473.8712,1666614410200,True,True,0.00587,0.02372,0.11682,0.18798,-0.47215,0.86124,True,0.17514,-0.40143,0.89234,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.17514,-0.40143,0.89234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,320.8706,550.6924,0.84049,256.6418,551.7173,0.84146,346.3202,403.249,0.83957,290.5297,217.1486,0.79025,False,,,,,,,,,,,,,,,,,,,,
